# id:11--11-11-0 
-0.9,0.91,-1
0.99,0.2,-1
0.1,-0.31,-1
0.45,0.75,1
0.99,0.27,-1
0.31,-0.12,-1
0.76,-0.9,-1
-0.53,0.11,-1
0.13,1,1
-0.73,0.36,-1
0.49,0.76,1
-0.08,-0.16,-1
0.52,-1,-1
0.94,-0.23,-1
-0.48,-0.92,-1
-0.38,-0.11,-1
0.74,0.87,1
0.16,0.85,1
0.06,-0.56,-1
-0.58,-0.77,-1
-0.8,0,-1
-0.27,0.45,1
-0.42,-0.93,-1
0.83,-0.13,-1
-0.22,-0.45,-1
0.23,-0.92,-1
0.7,-0.17,-1
-0.45,-0.83,-1
-0.8,-0.16,-1
-0.11,0.92,1
-0.13,-0.13,-1
0.24,-0.2,-1
0.55,-0.64,-1
-0.74,0.8,1
-0.57,-0.75,-1
-0.12,-0.5,-1
0.44,0.14,-1
-0.04,0.89,1
0.89,0.59,-1
-0.66,0.33,-1
-0.39,-0.69,-1
0.97,0.91,-1
-0.45,-1,-1
-0.09,0.92,1
0.6,-0.35,-1
0.77,-0.7,-1
0.48,-0.45,-1
-0.75,-0.67,-1
0.14,-0.67,-1
1,-0.47,-1
0.61,0.23,-1
0.27,0.5,1
0.51,0.43,1
-0.32,0.63,1
-0.96,-0.86,-1
-0.95,-0.43,-1
0.87,-0.06,-1
-0.98,0.3,-1
0.31,0.26,1
-0.11,-0.19,-1
-0.44,0.09,-1
0.03,0.32,1
0.48,-0.06,-1
0.91,0.75,-1
-0.93,0.01,-1
1,0.1,-1
-0.25,0.28,1
-0.02,0.22,1
-0.63,0.95,1
-0.96,-0.56,-1
-0.11,0.78,1
0.52,-0.35,-1
0.32,-0.87,-1
0.18,-0.27,-1
0.75,0.28,-1
-0.46,-0.43,-1
0.77,-0.89,-1
0.49,0.38,1
0.78,0.18,-1
-0.83,-0.55,-1
0.62,0,-1
-0.22,-0.67,-1
-0.91,-0.3,-1
-0.45,0.54,1
0.31,-0.71,-1
0.92,0.43,-1
-0.98,-0.13,-1
0.91,-0.08,-1
-0.74,-0.16,-1
-0.83,-0.18,-1
0.9,-0.27,-1
-0.92,0.62,-1
-0.06,-0.12,-1
0.25,-0.66,-1
-0.87,-0.45,-1
-0.48,0.66,1
-0.67,-0.99,-1
-0.78,-0.13,-1
-0.72,-0.8,-1
-0.11,0.72,1
-0.42,-0.82,-1
1,-0.66,-1
-0.46,-0.03,-1
0.38,-0.94,-1
0.53,0.65,1
0.08,0.63,1
0.53,0.8,1
0.18,0.06,-1
-0.99,-0.31,-1
-0.39,0.03,-1
-0.14,-0.21,-1
0.31,-0.73,-1
0.1,0.49,1
0.69,0.6,1
-0.51,0.05,-1
-0.82,0.08,-1
0.11,-0.77,-1
-0.05,0.05,1
-0.52,-0.28,-1
0.88,-0.28,-1
0.91,-0.67,-1
-0.56,-0.27,-1
0.56,0.72,1
-0.23,-0.77,-1
-0.46,0.06,-1
0.84,-0.85,-1
0.21,0.93,1
0.38,-0.7,-1
-0.51,0.74,1
0.18,0.54,1
-0.21,-0.34,-1
0.09,0.83,1
0.67,0.08,-1
0.46,0.19,-1
-0.34,-0.99,-1
1,-0.21,-1
0.65,-0.69,-1
-0.17,0.81,1
-0.37,0.75,1
-0.6,-0.47,-1
0.91,-0.69,-1
0.87,0.16,-1
-0.89,0.98,1
-0.91,0.47,-1
0.01,-0.7,-1
-0.67,0.41,-1
0.73,0.95,1
-0.61,0.99,1
-0.3,0.2,1
-0.69,0.83,1
-0.95,-0.71,-1
-0.69,-0.82,-1
0.55,-0.11,-1
-0.12,-0.24,-1
0.25,-0.46,-1
-0.79,-0.16,-1
-0.7,0.48,1
-0.77,0.98,1
-0.29,0.24,1
-0.36,-0.4,-1
-0.74,-0.91,-1
0.89,-0.91,-1
-0.01,0.3,1
-0.03,-0.88,-1
0.68,0.59,1
-0.92,-0.42,-1
-0.56,0.94,1
-0.39,0.97,1
-0.17,0,-1
-0.52,-0.89,-1
-0.45,0.31,1
0.61,-0.71,-1
0.45,-0.25,-1
-0.27,-0.89,-1
0.72,0.3,-1
0.8,0.88,1
0.89,-0.75,-1
0.56,-0.94,-1
-0.67,-0.05,-1
0.34,-0.37,-1
-0.8,0,-1
-0.26,0.18,1
-0.3,0.07,1
-0.8,-0.14,-1
-0.81,0.6,-1
0.34,0.77,1
-0.21,0.92,1
-0.35,-0.65,-1
-0.71,0.81,1
0.39,0.45,1
-0.54,0.28,-1
-0.72,-0.95,-1
0.75,0.12,-1
0.63,-0.87,-1
0.19,-0.18,-1
0.55,0.44,1
-0.15,0.38,1
0.66,0.51,1
-0.11,-0.31,-1
0.4,0.65,1
-0.7,-0.54,-1
-0.47,0.36,1
0.66,0.62,1
0.3,0.08,1
0.4,0.13,1
-0.68,0.62,1
0.04,0.65,1
0.8,0.35,-1
-0.22,0.33,1
0.54,0.52,1
0.72,-0.57,-1
0.89,0.87,-1
0.57,0.66,1
0.12,0.33,1
0.59,0.2,-1
0.36,0.6,1
0.72,-0.56,-1
0.79,-0.59,-1
-0.21,0.61,1
0.98,0.61,-1
0.15,0.19,1
-0.55,-0.85,-1
0.57,0.51,1
-0.18,0.82,1
-0.15,-0.37,-1
0.13,-0.07,-1
-0.64,-0.49,-1
-0.4,-0.56,-1
-0.5,-0.96,-1
-0.25,-0.28,-1
-0.38,0.45,1
0.91,0.93,1
0.39,-0.41,-1
-0.53,-0.07,-1
0.4,0.6,1
0,-0.25,-1
0.78,-0.8,-1
0.14,0.54,1
0.64,-0.43,-1
-0.89,-0.09,-1
-0.29,0.06,1
0.25,0.13,1
0.88,0.68,-1
0.01,0.43,1
0.76,-0.1,-1
0.66,-0.88,-1
-0.42,0.5,1
-0.92,-0.75,-1
0.15,0.5,1
0.65,-0.83,-1
0.67,-0.33,-1
0.06,-0.01,-1
0.79,0.86,1
0.06,-0.44,-1
-0.91,-0.13,-1
0.35,-0.29,-1
0.94,0.6,-1
-0.65,0.02,-1
0.86,-0.09,-1
-0.22,0.71,1
0.39,0.87,1
-0.51,-0.4,-1
0.27,0.55,1
0.04,0.72,1
-0.16,-0.29,-1
0.45,0.24,1
-0.57,-0.92,-1
0.89,-0.09,-1
0.7,-0.25,-1
0.04,0.99,1
-0.72,0.56,1
-0.22,0.5,1
0.77,-0.3,-1
-0.22,0.08,1
0.08,-0.64,-1
0.56,0.84,1
0.99,-0.18,-1
0.29,-0.8,-1
-0.61,0.28,1
0.31,-0.73,-1
0.01,-0.51,-1
-0.21,0.83,1
0.21,-0.35,-1
0.67,0.41,1
-0.48,0.99,1
-0.88,-0.01,-1
0.28,-0.4,-1
-0.87,-0.63,-1
-0.35,-0.98,-1
0.07,0.07,1
0.01,0.65,1
-1,0.83,-1
-0.24,-0.44,-1
-0.11,-0.18,-1
0.4,0.67,1
-0.4,-0.42,-1
0.12,-0.36,-1
0.59,0.78,1
-0.96,-0.52,-1
0.76,-0.87,-1
0.3,0.82,1
0.81,0.93,1
-0.89,-0.42,-1
-0.05,-0.37,-1
-0.35,-0.88,-1
-0.32,0.11,-1
-0.51,0.87,1
-0.62,-0.53,-1
-0.31,-0.99,-1
-0.18,0.09,1
-1,0.39,-1
-0.59,-0.06,-1
-0.1,0.95,1
0.16,-0.18,-1
0.94,-0.28,-1
0,-0.04,-1
0.66,-0.34,-1
-0.93,0.92,1
-0.97,0.35,-1
-0.3,0.86,1
0.39,-0.45,-1
0.92,0.89,1
0.4,-0.23,-1
-0.14,-0.41,-1
-0.82,0.6,1
0.72,-0.12,-1
-0.06,-0.58,-1
-0.71,0.91,1
0.6,-0.12,-1
0.33,-0.45,-1
0.7,-0.69,-1
0.09,1,1
-0.64,-0.07,-1
0.16,0.38,1
-0.71,0.83,1
0.89,0.48,-1
-0.2,0.19,1
0.62,0.29,-1
-0.17,-0.72,-1
0.02,0.75,1
0.5,0.15,-1
-0.34,-0.92,-1
-0.71,-0.76,-1
0.43,0.96,1
0.8,0.65,1
-0.13,-0.84,-1
-0.45,-0.26,-1
-0.59,0.19,-1
0.87,-0.75,-1
0.68,0.5,1
-0.46,0.02,-1
-0.32,-0.39,-1
0.15,-0.56,-1
-0.81,0.59,1
-0.99,-0.9,-1
0.55,-0.97,-1
0.97,-0.49,-1
-0.57,0.65,1
-1,0.38,-1
0.46,-0.45,-1
0.44,-0.91,-1
-0.52,-0.4,-1
0.46,-0.88,-1
-0.9,-0.63,-1
-0.3,0.08,1
0.78,0.23,-1
-0.06,0.61,1
-0.8,-0.8,-1
-0.61,0.76,1
0.34,-0.96,-1
0.37,-0.49,-1
-0.63,-0.39,-1
0.44,-0.55,-1
-0.59,0.7,1
-0.42,0.03,-1
-0.36,0.65,1
0.02,-0.06,-1
-0.38,0.45,1
0.52,0.1,-1
0.81,0.79,1
-0.32,0.81,1
-0.22,0.59,1
0.3,-0.01,-1
0.94,0.24,-1
-0.43,0.12,1
0.19,0.15,1
-0.31,-0.17,-1
0.94,0.3,-1
0.72,0.24,-1
0.72,0.89,1
-0.58,-0.02,-1
-0.53,-0.11,-1
-0.21,-0.4,-1
0.53,-0.66,-1
0.31,-0.52,-1
0.88,-0.32,-1
-0.93,0.54,-1
0.11,-0.18,-1
-0.04,-0.24,-1
0.67,-0.91,-1
-0.29,-0.12,-1
0.14,0.08,-1
0.11,1,1
0.47,-0.59,-1
0.51,0.78,1
-0.11,-0.32,-1
-0.23,0.14,-1
0.08,-0.79,-1
-0.01,-0.57,-1
0.71,0.95,1
-0.2,0.89,1
-0.8,0.26,-1
-0.49,-0.52,-1
-0.21,-0.03,-1
-0.08,-0.56,-1
0.74,0.83,1
0.28,0.73,1
-0.27,0.08,1
-0.46,-0.77,-1
0.89,0.19,-1
-0.48,0.71,1
-0.54,0.13,-1
0.74,0.85,1
0.52,-0.58,-1
0.32,0.47,1
-0.7,-0.87,-1
0.14,-0.54,-1
0.06,-0.54,-1
-0.92,-0.52,-1
-0.59,0.79,1
-0.24,-0.31,-1
-0.53,-0.46,-1
0.4,-0.71,-1
0.2,-0.18,-1
-0.63,-0.63,-1
0.19,0.5,1
-0.65,0.5,1
0.33,0.37,1
0.76,0.42,-1
0.35,-0.01,-1
-0.27,0.82,1
-0.86,0.86,1
-0.31,-0.61,-1
0.7,0.8,1
-0.48,0.62,1
-0.38,-0.01,-1
-0.65,0.79,1
-0.43,-0.87,-1
0.55,-0.21,-1
0.3,-0.96,-1
0.9,0.9,1
0.83,0.8,1
-0.71,-0.54,-1
0.49,0.54,1
0.88,0.73,-1
0.01,-0.44,-1
-0.49,-0.95,-1
-0.29,0.8,1
-0.54,0.2,-1
0.06,0.24,1
0,0.68,1
0.59,-0.85,-1
-0.26,-0.5,-1
-0.16,0.06,-1
0.92,0.59,-1
-0.88,0.67,-1
0.19,-0.71,-1
0.24,0.81,1
0.23,-0.02,-1
0.52,0.52,1
-0.5,-0.26,-1
-0.9,-0.71,-1
-0.38,-0.48,-1
0.6,-0.63,-1
-0.8,-0.16,-1
0.01,0.81,1
0.51,-0.05,-1
-0.57,0.48,1
0.18,0.42,1
0.72,0.37,-1
0.14,-0.89,-1
-0.04,-0.38,-1
-0.5,0.85,1
0.18,-0.77,-1
0.7,0.52,1
0.03,0.82,1
-0.3,-0.56,-1
-0.81,0.04,-1
1,-0.08,-1
0.91,-0.07,-1
-0.73,0.74,1
0.08,-0.15,-1
0.33,0.18,1
0.91,-0.03,-1
-0.5,0.69,1
0.69,-0.35,-1
0.9,0.88,1
0.58,0.36,1
-0.12,-0.98,-1
-0.49,0.96,1
-0.04,-0.43,-1
-0.99,0.81,-1
-0.2,-0.99,-1
0.87,0.74,1
0.63,-0.49,-1
-0.02,-0.69,-1
-0.28,-0.82,-1
0.83,0.47,-1
-0.04,0.13,1
-0.08,-0.25,-1
-0.23,0.87,1
-0.99,0.06,-1
-0.67,0.4,-1
-0.3,0.29,1
-0.67,-0.65,-1
0.54,-0.11,-1
-0.06,0.79,1
-0.63,-0.51,-1
0.34,-0.3,-1
-0.47,-0.18,-1
-0.09,0.62,1
0.34,-0.81,-1
0.32,-0.86,-1
0.79,-0.05,-1
0.87,-0.57,-1
-0.27,-0.51,-1
0.41,0.59,1
-0.77,0.99,1
0.31,0.3,1
0.19,-0.98,-1
0.91,0.18,-1
-0.88,-0.66,-1
-0.38,-0.09,-1
0.61,0.79,1
0.5,0.55,1
0.24,0.18,1
0.45,-0.67,-1
0.54,-0.33,-1
-0.92,0.66,-1
0.89,0.49,-1
-0.18,-0.94,-1
0.79,0.04,-1
-0.01,0.42,1
0.02,-0.94,-1
-0.87,0.82,1
0.98,0.97,1
-0.61,0.62,1
-0.01,-0.64,-1
0.62,-0.37,-1
-0.5,0.89,1
0.37,-0.57,-1
0.06,-0.03,1
0.87,-0.68,-1
-0.62,-0.48,-1
-0.97,-0.55,-1
0.77,-0.81,-1
0.57,-0.8,-1
-0.93,0.84,-1
-0.73,-0.22,-1
-0.85,-0.23,-1
-0.29,0.38,1
-0.62,-0.12,-1
-0.77,-0.71,-1
0.08,-0.51,-1
0.37,-0.08,-1
0.6,0.06,-1
0.77,0.64,1
0.25,0.02,1
-0.29,-0.24,-1
-0.16,0.85,1
-0.96,-0.99,-1
0.26,0.54,1
-0.34,-0.03,-1
0.08,0.3,1
-0.43,-1,-1
-0.31,-0.67,-1
0.89,0.55,-1
-0.99,-0.21,-1
0.49,-0.73,-1
-0.03,-0.49,-1
0.87,0.21,-1
-0.36,0.37,1
0.03,-0.56,-1
-0.81,-0.68,-1
-0.99,-0.52,-1
-0.2,-0.61,-1
0.96,0.72,-1
-0.7,-0.38,-1
0.55,0.08,-1
0.41,0,-1
0.45,-0.56,-1
0.55,0.47,1
0.87,-0.95,-1
-0.51,0.81,1
-1,-0.59,-1
0.53,0.76,1
-0.44,-0.9,-1
0.88,0.8,-1
-0.56,-0.75,-1
-0.7,-0.75,-1
0.5,0.24,1
0.25,0.87,1
-0.24,-0.48,-1
0.57,-0.77,-1
-0.26,-0.9,-1
0.66,-0.14,-1
0.88,-0.58,-1
-0.99,-0.19,-1
0.14,-0.07,1
-0.37,-0.62,-1
-0.79,0.35,-1
0.56,-0.84,-1
-0.98,0.75,-1
-0.49,-1,-1
-0.13,-0.84,-1
0.97,-0.73,-1
0.02,-0.46,-1
0.92,0.09,-1
0.14,0.61,1
0.74,-0.57,-1
-0.97,-0.87,-1
-0.23,-0.78,-1
-0.11,0.51,1
0.06,0.14,1
-0.95,0.55,-1
-0.24,0.91,1
0.22,-0.3,-1
-0.85,-0.74,-1
0.27,0.84,1
0.49,-0.76,-1
0.03,-0.18,-1
-0.73,0.83,1
0.2,0.28,1
-0.19,-0.25,-1
0.74,-0.03,-1
-0.79,-0.31,-1
0.36,-0.06,-1
0.39,-0.06,-1
-0.32,0.53,1
-0.3,-0.02,-1
-0.64,0.97,1
-0.34,-0.45,-1
-0.05,-0.06,1
0.13,0.99,1
-0.7,0.21,-1
0.27,0.94,1
0.05,0.57,1
-0.1,0.96,1
0.44,0.68,1
0.29,0.89,1
0.43,0.22,-1
-0.73,-0.64,-1
-0.32,-0.3,-1
0.09,-0.77,-1
0.72,-0.6,-1
-0.61,-0.75,-1
-0.95,0.17,-1
0.58,-0.08,-1
-0.27,-0.6,-1
-0.34,0.34,1
-0.9,-0.75,-1
0.69,-0.03,-1
0.23,0.9,1
-0.29,-0.61,-1
0.55,-0.13,-1
-0.41,0.39,1
0.3,-0.59,-1
0.21,0.12,-1
0.53,-0.86,-1
-0.6,-0.88,-1
0.54,-0.12,-1
0.5,-0.34,-1
0.24,-0.52,-1
0.15,-0.2,-1
-0.43,0.63,1
0.21,0.73,1
0.93,0.3,-1
-0.97,0.9,-1
-0.3,-0.82,-1
0.83,0.06,-1
-0.05,-0.58,-1
0.42,0.89,1
0.58,-0.16,-1
0.71,0.87,1
-0.35,-0.03,-1
0.96,-0.17,-1
-0.94,-0.29,-1
0.54,-0.58,-1
0.74,-0.25,-1
0.46,0.26,1
-0.39,-0.04,-1
-0.2,-0.38,-1
-0.11,-0.39,-1
0.62,-0.25,-1
-0.64,0.37,-1
0.16,0.79,1
0.67,0.43,1
-0.15,0.66,1
-0.79,0.19,-1
0.59,-0.45,-1
0.5,0.43,1
-0.33,0.51,1
0.58,-0.65,-1
0.08,0.49,1
0.9,-0.12,-1
0.42,-0.48,-1
-0.28,0.69,1
-0.96,-0.45,-1
-0.83,-0.97,-1
0.31,0.26,1
-0.75,0.6,1
0.31,0.01,1
-0.93,0.64,-1
-0.02,0.05,1
0.55,0.91,1
-0.66,0.44,1
-0.05,0.01,-1
0.05,0.52,1
0.16,-0.25,-1
0.57,0.29,-1
-0.8,0.75,1
-0.27,-0.29,-1
-0.61,-0.62,-1
-0.74,-0.72,-1
-0.51,0.25,-1
0.39,-0.96,-1
-0.36,-0.67,-1
0.06,0.73,1
0.15,0.02,1
-0.53,0.17,-1
0.49,0.96,1
0.63,0.58,1
0.83,0.66,1
0.67,-0.28,-1
0.02,0.74,1
-0.18,0.55,1
-0.11,-0.56,-1
-0.72,0.82,1
0.21,-0.94,-1
-0.63,0.66,1
0.13,0.73,1
-0.8,-0.08,-1
0.38,-0.35,-1
0.94,0.55,-1
0.24,0.42,1
0.71,0.62,1
-0.36,-0.15,-1
1,0.77,-1
-0.14,-0.98,-1
-1,-0.82,-1
0.18,0.98,1
-0.19,-0.88,-1
0.27,-0.08,-1
0.3,0.26,1
-0.17,-0.42,-1
-0.95,-0.43,-1
0.17,0.15,1
-0.42,-0.79,-1
0.58,-0.37,-1
0.76,0.01,-1
0.18,0.31,1
-0.57,0.72,1
-0.53,-0.66,-1
-0.46,0.7,1
0.53,-0.97,-1
# id:11-11--11-0 
0.83,0.08,1
-0.5,-0.83,1
0.35,0.42,-1
0.36,0.16,1
-0.29,-0.62,1
-0.82,-0.54,-1
-0.94,0.02,-1
0.89,0.21,-1
-0.98,-0.39,1
0.03,-0.79,1
-0.66,-0.63,1
0.76,-0.76,-1
-0.47,-0.55,1
-0.04,0.82,1
-0.76,-0.05,1
-0.05,-0.49,1
-0.62,-0.13,-1
0.41,0.67,-1
-0.25,-0.25,1
0.21,0.17,1
0.31,0.35,1
0.14,0.94,1
0.94,-0.21,1
0.52,0.52,1
0.93,-0.62,1
0.97,-0.38,1
0.61,0.91,-1
0.36,0.79,1
-0.16,-0.86,1
-0.72,0.83,-1
0.09,0.92,1
0.96,-0.41,1
0.51,0.91,1
0.09,0.88,1
0.11,-0.3,-1
0.49,-0.29,-1
-0.14,-0.04,1
0.9,0.05,1
-0.73,0.24,1
-0.45,0.36,1
-0.25,-0.98,-1
0.32,-0.21,-1
-0.46,-0.9,1
-0.72,0.77,-1
-0.45,-0.73,1
0.64,0.92,1
-0.85,0.08,1
-0.07,-0.69,-1
-0.74,-0.53,1
-0.56,-0.63,-1
-0.73,-0.47,1
0.97,0.61,1
0.4,-0.8,-1
0.5,-0.09,1
-0.09,0.02,-1
-0.53,0.12,-1
0.59,0.98,1
-0.37,-0.46,-1
0.93,-0.65,-1
0.03,-0.96,1
-0.62,-0.02,-1
0.11,-0.06,-1
-0.73,0.4,1
-0.78,-0.47,1
0.17,0.51,1
-0.56,0.87,1
0.5,-0.42,-1
-0.26,-0.18,-1
-1,0.34,1
-0.46,0.85,1
0.37,-0.4,-1
-0.58,-0.86,1
0.89,0.44,1
-0.77,-0.16,1
-0.46,0.08,1
0.39,-0.4,1
-0.36,0.16,-1
0.42,-0.86,1
0.27,-0.01,1
1,0.67,-1
0.96,0.51,1
-0.59,-0.18,1
0.86,-0.14,-1
-0.55,0,-1
1,-0.99,-1
-0.14,-0.16,-1
-0.18,0.4,-1
-0.43,0.62,1
0.23,-0.33,1
-0.26,0.35,1
0.33,-0.98,-1
-0.84,0.35,1
0.2,-0.24,1
-0.45,0.15,1
0.54,0.81,1
-0.68,0.65,1
0.31,-0.12,-1
0.89,-0.72,-1
0.72,0.15,1
0.9,0.71,-1
0.69,-0.37,1
0.86,0.65,1
0.31,-0.98,1
-0.19,-0.67,1
0.98,-0.72,1
-0.02,0.47,1
0.37,0.65,-1
0.82,-0.9,-1
0.11,0.83,-1
0.22,0.47,-1
0.86,0.87,1
-0.89,-0.68,1
-0.05,0.57,1
0.45,-0.08,1
-0.17,-0.63,1
-0.96,-0.16,1
-0.21,0.94,-1
-0.06,-0.62,-1
0.33,0.38,1
0.95,-0.23,-1
-0.5,-0.44,1
0.19,0.27,1
0.77,0.27,-1
0.03,-0.28,1
-0.66,0.97,1
-0.55,0.68,1
0.54,-0.19,-1
-0.44,0.93,1
-0.06,-0.11,1
0.77,-0.65,1
0.82,0.05,-1
-0.78,-0.56,1
-0.61,-0.75,1
-0.1,-0.77,-1
0.57,0.92,-1
-0.13,0.77,1
-0.06,0.5,1
0.8,-0.57,1
0.39,-0.93,1
0.79,-0.7,1
-0.29,-0.5,-1
0.18,-0.02,-1
0.37,-0.33,1
-0.13,0.16,-1
-0.1,0.07,1
-0.21,-0.84,1
0.11,0.04,1
-0.69,-0.71,-1
-0.23,-0.74,1
0.75,-0.37,-1
0.86,0.97,-1
0.96,-1,-1
-0.72,0.39,1
-0.51,-0.16,-1
0.48,-0.67,1
-0.86,0.6,-1
-0.83,0.21,-1
0.8,0.56,1
-0.22,-0.13,1
-0.57,0.45,-1
-0.21,0.96,1
0.53,-0.54,-1
0.56,-0.04,1
0.53,-0.22,1
0.21,-0.37,-1
-0.59,0.35,1
-0.98,0.13,1
0.68,-0.21,1
-0.18,0.13,-1
0.6,-0.46,-1
0.41,-0.95,1
0.89,0.53,-1
0.5,0.06,-1
0.83,-0.91,1
0.41,0.99,1
-0.37,-0.4,1
0.4,0.6,1
-0.83,-0.92,1
-0.72,-0.73,-1
-0.89,-0.54,-1
0.21,0.83,1
0.34,0.25,-1
-0.95,-0.71,1
0.47,-0.69,1
0.17,-0.01,1
0.7,-0.28,1
0.53,0.62,1
0.18,0.97,1
0.8,0.88,1
-0.36,-0.6,-1
0.41,-0.37,1
0.91,-0.36,1
-0.72,0.19,1
-0.39,0.7,-1
0.78,-0.97,-1
-0.49,-0.76,1
0.52,-0.24,-1
0.25,-0.5,-1
0.55,-0.91,1
0.56,0.26,1
-0.23,0.78,1
-0.8,-0.52,-1
0.35,0.92,1
-0.62,0.48,-1
-0.05,-0.24,-1
0.34,0.4,1
-0.8,0.67,-1
0.26,0.89,1
0.05,0.99,1
-0.39,-0.45,1
0,-0.92,1
-0.24,0.07,1
0.08,0.8,-1
-0.46,-0.78,-1
0.64,-0.72,1
-0.46,-0.05,1
-0.4,-0.14,1
-0.33,-0.54,1
0.59,0.06,-1
0.16,-0.74,1
-0.32,-0.2,-1
0.87,-0.15,1
0.25,-0.31,1
-0.08,-0.68,-1
0.78,-0.51,1
-0.03,-0.08,1
0.97,0.16,1
-0.96,-0.5,1
-0.81,0.75,-1
0,0.85,-1
-0.96,0.87,1
-0.82,-0.92,1
0.87,-0.71,-1
-0.75,0.25,-1
-0.66,0.74,-1
0.35,-0.85,1
0.94,-0.66,-1
-0.75,-0.41,1
0.22,-0.39,-1
0.22,-0.29,1
-0.12,-0.06,1
-0.33,-0.59,-1
-0.1,-0.85,1
0.81,-0.07,1
0.65,0.88,-1
0.71,0.02,1
-0.01,-0.81,1
0.73,0.76,-1
-0.49,0.6,1
-1,0.79,-1
0.36,-0.24,-1
0.84,-0.87,1
-0.83,0.08,-1
-0.76,-0.34,1
0.17,0.48,1
0.63,0.61,1
0.12,-0.92,1
0.86,0.79,1
0.24,0.6,1
0.44,-0.92,1
0.65,-0.16,-1
-0.96,0.33,1
-0.17,-0.51,-1
0.25,0.49,-1
0.18,0.67,1
0.45,-0.73,-1
0.87,0.69,-1
-0.34,-0.83,1
-0.92,0.74,-1
0.71,-0.21,1
-0.92,0.27,1
0.13,-0.07,1
1,-0.52,-1
0.86,0.5,1
-0.15,-0.6,-1
0,0.04,1
0.47,-0.89,1
0.58,0.07,1
-0.05,-0.22,-1
-0.99,-0.59,1
-0.88,0.17,1
0.71,-0.26,1
0.21,-0.65,-1
-0.56,0.36,1
0.57,-0.19,1
0.11,0.54,1
0.53,-0.15,1
-0.46,0.9,1
-0.04,0.43,1
-0.03,-0.29,-1
0.6,-0.21,1
-0.22,-0.98,-1
0.36,-0.21,1
-0.04,-0.31,1
0.71,0.83,-1
0.27,-0.66,1
-0.44,0.34,-1
0.55,0.91,1
0.08,-0.11,1
-0.79,0.41,1
0.4,0.54,1
0.21,0.53,1
0.47,0.39,-1
-0.45,-0.5,-1
-0.61,-0.84,1
0.12,0.02,1
-0.92,0.48,-1
0.66,-0.43,-1
-0.55,-0.35,-1
0.41,0.9,-1
0.57,0.34,1
0.61,-0.32,1
0.53,0.91,1
-0.39,0.95,1
0.84,0.33,-1
0.15,-0.49,-1
0.56,0.54,1
0.41,-0.67,-1
-0.33,0.96,1
0.2,0.69,1
-0.96,0.07,1
0.14,0.88,1
-0.18,-0.02,-1
-0.87,-0.15,-1
-0.86,-0.24,-1
0.6,-0.27,1
0.15,-0.51,1
0.47,-0.67,1
0.01,-0.35,-1
-0.1,0.93,1
0.94,0.82,-1
0.94,0.75,1
-0.64,0.73,-1
0.66,-0.37,-1
-0.73,-0.54,1
-0.28,-0.85,1
-0.61,-0.91,1
0.05,-0.52,1
-0.53,0.44,-1
-0.94,-0.03,1
-0.19,0.73,-1
0.82,0.45,1
-0.32,-0.45,-1
-0.65,0.14,-1
1,-0.53,1
0.64,-0.11,-1
0.79,0.37,1
-0.01,0.83,-1
0.84,0.14,1
0.75,-0.63,1
-0.48,-0.25,1
0.97,0.03,1
-0.56,-0.6,-1
-0.71,0.77,-1
0.07,0.62,1
0.83,-0.28,1
0.24,-0.56,1
0.7,-0.25,1
-0.77,0.01,1
0.75,-0.11,1
-0.83,0.55,1
0.87,-0.37,1
-0.41,0.09,1
0.86,-0.75,1
0.98,0.93,1
-0.07,-0.94,1
0.33,-0.56,1
-0.49,0.88,1
-0.33,0.5,-1
-0.13,-0.64,1
0.84,-0.31,1
-0.04,0.1,1
-0.89,0.17,1
0,-0.6,-1
0.9,-0.64,-1
-0.57,0.47,-1
0.03,0.4,-1
-0.64,0.14,-1
0.61,0.75,1
0,0.04,1
-0.48,-0.25,1
-0.87,0.85,-1
-0.54,-0.01,-1
-0.27,-0.42,-1
0.83,0.53,1
-0.62,-0.29,1
-0.54,0.58,-1
0.55,-0.61,-1
0.53,-0.58,-1
-0.39,-0.67,-1
-0.09,0.37,1
-0.36,-0.39,1
0.75,-0.57,1
0.48,0.34,1
0.95,0.86,1
0,-0.01,1
-0.42,-0.47,-1
-0.34,0.2,1
-0.91,-0.79,1
0.7,-0.58,-1
0.4,0.47,1
0.2,0.2,-1
-0.36,-0.87,1
-0.05,0.34,1
0.24,0.08,-1
0.08,0.96,1
-0.56,-0.26,1
-0.53,0.28,1
0.06,0.32,1
0.96,0.31,-1
0.16,-0.8,1
-0.59,-0.27,1
-0.15,0.44,1
-0.02,-0.49,1
-0.86,0.19,-1
-0.99,-0.99,1
-0.82,-0.75,1
0.73,-0.07,1
-0.78,-0.37,1
0.33,-0.48,1
0.09,-0.67,-1
0.61,-0.92,1
-0.82,0.06,1
0.64,-0.37,1
0.07,-0.92,-1
-0.33,0.86,1
0.18,0.18,-1
-0.74,-0.86,1
0.26,-0.42,1
0.49,0.3,1
-0.33,-0.42,1
-0.68,0.81,1
0.01,0.09,1
-0.49,-0.09,-1
-0.96,-0.36,1
-0.22,0.64,1
-0.67,0.29,1
-0.09,0.29,1
-0.69,-0.73,-1
0.06,0.5,1
0.6,0.37,1
0.72,0.73,1
-0.01,0.99,1
0.78,0.91,1
0.85,-0.5,-1
0.55,0.44,-1
0.54,0.33,1
-0.1,0.76,1
-0.97,0.81,1
0.52,0.38,1
0.64,0.51,1
-0.49,-0.48,-1
